name,team,position,expected_assists_1,expected_assists_2,expected_assists_3,expected_assists_4,expected_assists_5,expected_assists_6,expected_assists_7,expected_assists_8,expected_assists_9,expected_assists_10,expected_assists_11
Harry Kane,18.0,FWD,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03902,0.01552
Harry Maguire,14.0,DEF,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002
Harry Souttar,,,,,,,,,,,,,
Harry Toffolo,16.0,DEF,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43307
Harry Wilson,9.0,MID,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01857,0.08709
Harry Winks,18.0,MID,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Harvey Barnes,11.0,MID,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02581,0.02874
Harvey Davies,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Harvey Elliott,12.0,MID,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52004,0.00021
Harvey Griffiths,,,,,,,,,,,0.0,0.0,0.0
Harvey Vale,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Harvey White,18.0,MID,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Haydon Roberts,5.0,DEF,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hugo Bueno LÃ³pez,20.0,DEF,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00346,0.11905
Hugo Lloris,18.0,GK,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013,0.0
Hwang Hee-chan,20.0,MID,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00486
Ibrahima Diallo,17.0,MID,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00265
Ibrahima KonatÃ©,12.0,DEF,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Idrissa Gueye,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02438,0.28711
Ilkay GÃ¼ndogan,13.0,MID,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.32147,0.03217
Illan Meslier,10.0,GK,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00048,0.00065
Illia Zabarnyi,,,,,,,,,,,,,
Imari Samuels,,,,,,,,,,,,,
Isaac Price,,,,,,,,,,,,,
IshÃ© Samuels-Smith,,,,,,,,,,,,,
Issa Diop,19.0,DEF,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0143,0.00544
Ivan Neves Abreu Cavaleiro,9.0,MID,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ivan PeriÅ¡iÄ,18.0,DEF,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02634,0.27322
Ivan Toney,4.0,FWD,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07902,0.02421
Jack Butland,7.0,GK,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jack Colback,16.0,MID,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0
Jack Grealish,13.0,MID,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.39216
Jack Harrison,10.0,MID,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jack Hinshelwood,,,,,,,,,,,,,
Jack Stacey,3.0,DEF,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015
Jack Stephens,17.0,DEF,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06512,0.0
Jack Wells-Morrison,,,,,,,,,,0.0,0.0,0.0,0.0
Jackson Smith,20.0,GK,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jacob Murphy,15.0,MID,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00026,0.00028
Jacob Ramsey,2.0,MID,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02544,0.0
Jaden Philogene-Bidace,2.0,MID,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jadon Sancho,14.0,MID,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jaidon Anthony,3.0,MID,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01594,0.12698
Jairo Riedewald,7.0,MID,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jakub Kiwior,,,,,,,,,,,,,
Jakub Moder,5.0,MID,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jamaal Lascelles,15.0,DEF,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jamal Lewis,15.0,DEF,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jamal Lowe,3.0,MID,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James Bree,,,,,,,,,,,,,
James Furlong,,,,,,,,,,0.0,0.0,0.0,0.0
James Garner,14.0,MID,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James Hill,3.0,DEF,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James Justin,11.0,DEF,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James Maddison,11.0,MID,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00135,0.0
James McArthur,7.0,MID,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James McAtee,13.0,MID,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
James Milner,12.0,MID,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01529,0.0
James Tarkowski,8.0,DEF,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00571,0.50526
James Tomkins,7.0,DEF,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00085
James Ward-Prowse,17.0,MID,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20274,0.07472
James Wright,,,,,,,,,,,,,
Jamie Shackleton,10.0,MID,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jamie Vardy,11.0,FWD,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01443,0.12899
Jan Bednarek,17.0,DEF,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jan Paul van Hecke,5.0,DEF,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jannik Vestergaard,11.0,DEF,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Japhet Tanganga,18.0,DEF,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00327
Jarrad Branthwaite,8.0,DEF,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jarrod Bowen,19.0,MID,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26907,0.0024
Jason Steele,5.0,GK,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Javier Manquillo GaitÃ¡n,15.0,DEF,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jay Stansfield,9.0,FWD,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jean-Philippe Gbamin,8.0,MID,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jean-Philippe Mateta,7.0,FWD,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00093,0.0
Jeff Hendrick,15.0,MID,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jefferson Lerma SolÃ­s,3.0,MID,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07209,0.15324
Jeffrey Schlupp,7.0,MID,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02863,0.00042
Jeremiah Chilokoa-Mullen,,,,,,,,,,,,,
Jeremy Sarmiento Morante,5.0,MID,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07734
Jesse Lingard,16.0,MID,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02149,0.02693
Jesurun Rak-Sakyi,7.0,MID,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jhon DurÃ¡n,,,,,,,,,,,,,
Jimmy Morgan,,,,,,,,,,,,,0.0
Joachim Andersen,7.0,DEF,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06031,0.00696
Joe Ayodele-Aribo,17.0,MID,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00039,0.00842
Joe Bryan,9.0,DEF,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joe Gelhardt,10.0,FWD,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00104,0.00251
Joe Lolley,16.0,MID,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joe Rodon,18.0,DEF,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joe Rothwell,3.0,MID,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joe Willock,15.0,MID,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02451,0.08888
Joe Wormleighton,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
Joe Worrall,16.0,DEF,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01063,0.00115
Joel Matip,12.0,DEF,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00457
Joel Robles,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joel Ward,7.0,DEF,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01046,0.0002
Joelinton CÃ¡ssio ApolinÃ¡rio de Lira,15.0,MID,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17673,0.02369
John McGinn,2.0,MID,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00416,0.21005
John Stones,13.0,DEF,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.04997,0.00578
John-Kymani Gordon,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jonathan Castro Otto,20.0,DEF,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jonathan Panzo,16.0,DEF,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jonjo Shelvey,15.0,MID,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jonny Evans,11.0,DEF,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jordan Ayew,7.0,MID,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02935,0.00542
Jordan Henderson,12.0,MID,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09854
Jordan Pickford,8.0,GK,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00031,0.0003
Jordan Smith,,,,,,,,,,,,,0.0
Jordan Zemura,3.0,DEF,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22876,0.01315
Jorge Luiz Frello Filho,6.0,MID,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00482,0.07439
Joseph Anang,,,,,,,,,,,,,
Joseph Gomez,12.0,DEF,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00386,0.00933
Joseph Hodge,20.0,MID,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00277
Joseph Whitworth,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Josh Dasilva,4.0,MID,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55365,0.05473
Josh Onomah,9.0,MID,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Josh Wilson-Esbrand,13.0,DEF,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
JosÃ© Malheiro de SÃ¡,20.0,GK,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00162,0.0001
JoÃ£o Cancelo,13.0,DEF,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.38166,0.00379
JoÃ£o Filipe Iria Santos Moutinho,20.0,MID,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06198,0.26516
JoÃ£o FÃ©lix Sequeira,,,,,,,,,,,,,
JoÃ£o Palhinha GonÃ§alves,9.0,MID,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01442,0.01553
JoÃ£o Victor Gomes da Silva,,,,,,,,,,,,,
JoÃ«l Veltman,5.0,DEF,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01733,0.01142
Juan Larios LÃ³pez,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Julio Enciso,5.0,FWD,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00132,0.0
JuliÃ¡n Ãlvarez,13.0,FWD,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.05994,0.0
Junior Firpo Adames,10.0,DEF,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Junior Stanislas,3.0,MID,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kacper KozÅowski,5.0,MID,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kadan Young,,,,,,,,,,,,,0.0
Kaden Rodney,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kaelan Casey,,,,,,,,,,,,,
Kai Havertz,6.0,FWD,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00599,0.0646
Kaine Kesler Hayden,2.0,DEF,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kalidou Koulibaly,6.0,DEF,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00409,0.00549
Kalvin Phillips,13.0,MID,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Kamaldeen Sulemana,,,,,,,,,,,,,
Kamari Doyle,,,,,,,,,,,,,
Kaoru Mitoma,5.0,MID,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07221
Karl Darlow,15.0,GK,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Karl Hein,,,,,,,,,,0.0,0.0,0.0,0.0
Kasey McAteer,,,,,,,,,,,,,
Kasper Schmeichel,11.0,GK,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Keane Lewis-Potter,4.0,MID,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Keinan Davis,2.0,FWD,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kelechi Iheanacho,11.0,FWD,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00339
Kenny Tete,9.0,DEF,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25023
Kepa Arrizabalaga,6.0,GK,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016
Kevin De Bruyne,13.0,MID,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.54814,0.46787
Kevin Mbabu,9.0,DEF,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kevin Schade,,,,,,,,,,,,,
Keylor Navas,,,,,,,,,,,,,
Kieffer Moore,3.0,FWD,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02379,0.01507
Kieran Tierney,1.0,DEF,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0393
Kieran Trippier,15.0,DEF,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19575,0.15758
Kiernan Dewsbury-Hall,11.0,MID,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07279,0.3738
Killian Phillips,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kjell Scherpen,5.0,GK,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kobbie Mainoo,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kofi Balmer,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Konstantinos Tsimikas,12.0,DEF,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06315,0.0
Kortney Hause,2.0,DEF,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kristian Sekularac,,,,,,,,,,,,0.0,0.0
Kristoffer Ajer,4.0,DEF,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kristoffer Klaesson,10.0,GK,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KrisztiÃ¡n Hegyi,,,,,,,,,,,,,
Kurt Zouma,19.0,DEF,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015,0.0
Kyle John,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kyle Walker,13.0,DEF,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Kyle Walker-Peters,17.0,DEF,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05484
Lamare Bogarde,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Layvin Kurzawa,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Leander Dendoncker,20.0,MID,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4e-05,0.0024
Leandro Trossard,5.0,MID,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14487,0.19976
Leo Fuhr Hjelde,10.0,DEF,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Leon Bailey,2.0,MID,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00041,0.05476
Levi Colwill,5.0,DEF,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01637,0.00236
Lewis Bate,10.0,MID,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lewis Brunt,11.0,DEF,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lewis Cook,3.0,MID,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41094,0.11079
Lewis Dunk,5.0,DEF,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00688,0.00203
Lewis Hall,,,,,,,,,,,0.0,0.09472,0.0
Lewis Miley,,,,,,,,,,,,,
Lewis O'Brien,16.0,MID,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0083
Lewis Payne,,,,,,,,,0.0,0.0,0.0,0.0,0.0
Lewis Warrington,8.0,MID,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Liam Cooper,10.0,DEF,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00976,0.0017
Liam Delap,13.0,FWD,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Lino Sousa,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Lisandro MartÃ­nez,14.0,DEF,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1987,0.0
Lloyd Kelly,3.0,DEF,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00639
Loris Karius,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LoÃ¯c BadÃ©,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LoÃ¯c Mbe Soh,16.0,DEF,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lucas Digne,2.0,DEF,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00146,0.35957
Lucas Rodrigues Moura da Silva,18.0,MID,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lucas Tolentino Coelho de Lima,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13795,0.01801
Lucas Torreira di Pascua,1.0,MID,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Ludwig Augustinsson,2.0,DEF,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012,0.0
Luis DÃ­az,12.0,MID,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luis Sinisterra LucumÃ­,10.0,MID,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luka Milivojevic,7.0,MID,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12024
Lukasz Fabianski,19.0,GK,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00027,0.00039
Luke Ayling,10.0,DEF,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023,0.0033
Luke Chambers,12.0,DEF,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luke Cundle,20.0,MID,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luke Harris,9.0,MID,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00431
Luke Mbete-Tabu,13.0,DEF,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Luke Plange,7.0,FWD,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luke Shaw,14.0,DEF,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43214,0.02253
Luke Thomas,11.0,DEF,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00543,0.05927
Lyanco Silveira Neves Vojnovic,17.0,DEF,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00102,0.0327
Lyle Taylor,16.0,FWD,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mads Bech SÃ¸rensen,4.0,DEF,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mads Bidstrup,4.0,MID,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mads Roerslev Rasmussen,4.0,DEF,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02025,0.09942
Malang Sarr,6.0,DEF,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Malcolm Ebiowei,7.0,MID,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00146,0.0
Manor Solomon,9.0,MID,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Manuel Akanji,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.02864,0.00679
Manuel Lanzini,19.0,MID,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marc Albrighton,11.0,MID,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marc Cucurella Saseta,6.0,DEF,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00582,0.18255
Marc GuÃ©hi,7.0,DEF,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0235,0.0
Marc Jurado Gomez,,,,,,,,,,,,,
Marc Roca JunquÃ©,10.0,MID,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04448,0.03706
Marcel Sabitzer,,,,,,,,,,,,,
Marcos Alonso,6.0,DEF,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marcos Senesi,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00175,0.00973
Marcus Bettinelli,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marcus Forss,4.0,FWD,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marcus Oliveira Alencar,1.0,MID,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Marcus Rashford,14.0,MID,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05866,0.08118
Marcus Tavernier,3.0,MID,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06211,0.0
Marek RodÃ¡k,9.0,GK,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mario Lemina,,,,,,,,,,,,,
Mark Gillespie,,,,,,,,,,,,,
Mark Travers,3.0,GK,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00148,0.00165
Martial Godo,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Martin Dubravka,15.0,GK,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Martin Ãdegaard,1.0,MID,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.03286,0.2591
Marvelous Nakamba,2.0,MID,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mason Holgate,8.0,DEF,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mason Mount,6.0,MID,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00565,0.09206
Matej KovÃ¡r,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mateo Joseph FernÃ¡ndez,,,,,,,,,,,0.0,0.0,0.0
Mateo Kovacic,6.0,MID,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01266,0.0
Mateus Cardoso Lemos Martins,,,,,,,,,,,,,
Mateusz Klich,10.0,MID,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00269
Mateusz Lis,17.0,GK,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matheus Luiz Nunes,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006,0.00322
Matheus Santos Carneiro Da Cunha,,,,,,,,,,,,,
Mathias Jensen,4.0,MID,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01621,0.09433
Mathias Jorgensen,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00184,0.00123
Matija Å arkiÄ,20.0,GK,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matt Clarke,5.0,DEF,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matt Doherty,18.0,DEF,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00466,0.14608
Matt Ritchie,15.0,DEF,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017
Matt Targett,15.0,DEF,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00078,0.0
Matt Turner,1.0,GK,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Matthew Cox,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
