name,team,position,expected_goals_conceded_1,expected_goals_conceded_2,expected_goals_conceded_3,expected_goals_conceded_4,expected_goals_conceded_5,expected_goals_conceded_6,expected_goals_conceded_7,expected_goals_conceded_8,expected_goals_conceded_9,expected_goals_conceded_10,expected_goals_conceded_11
Ivan PeriÅ¡iÄ,18.0,DEF,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2076
Ivan Toney,4.0,FWD,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6078
Jack Butland,7.0,GK,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jack Colback,16.0,MID,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.246
Jack Grealish,13.0,MID,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Jack Harrison,10.0,MID,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jack Hinshelwood,,,,,,,,,,,,,
Jack Stacey,3.0,DEF,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jack Stephens,17.0,DEF,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8243
Jack Wells-Morrison,,,,,,,,,,,0.0,0.0,0.0
Jackson Smith,20.0,GK,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jacob Murphy,15.0,MID,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jacob Ramsey,2.0,MID,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.309
Jaden Philogene-Bidace,2.0,MID,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jadon Sancho,14.0,MID,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jaidon Anthony,3.0,MID,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2409
Jairo Riedewald,7.0,MID,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jakub Kiwior,,,,,,,,,,,,,
Jakub Moder,5.0,MID,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jamaal Lascelles,15.0,DEF,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jamal Lewis,15.0,DEF,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jamal Lowe,3.0,MID,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James Bree,,,,,,,,,,,,,
James Furlong,,,,,,,,,,,0.0,0.0,0.0
James Garner,14.0,MID,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James Hill,3.0,DEF,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James Justin,11.0,DEF,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James Maddison,11.0,MID,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0109
James McArthur,7.0,MID,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James McAtee,13.0,MID,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
James Milner,12.0,MID,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0989
James Tarkowski,8.0,DEF,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5055
James Tomkins,7.0,DEF,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James Ward-Prowse,17.0,MID,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9856
James Wright,,,,,,,,,,,,,
Jamie Shackleton,10.0,MID,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jamie Vardy,11.0,FWD,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.209
Jan Bednarek,17.0,DEF,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jan Paul van Hecke,5.0,DEF,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jannik Vestergaard,11.0,DEF,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Japhet Tanganga,18.0,DEF,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jarrad Branthwaite,8.0,DEF,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jarrod Bowen,19.0,MID,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.776
Jason Steele,5.0,GK,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Javier Manquillo GaitÃ¡n,15.0,DEF,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jay Stansfield,9.0,FWD,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jean-Philippe Gbamin,8.0,MID,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jean-Philippe Mateta,7.0,FWD,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4925
Jeff Hendrick,15.0,MID,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jefferson Lerma SolÃ­s,3.0,MID,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8243
Jeffrey Schlupp,7.0,MID,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0855
Jeremiah Chilokoa-Mullen,,,,,,,,,,,,,
Jeremy Sarmiento Morante,5.0,MID,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jesse Lingard,16.0,MID,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9694
Jesurun Rak-Sakyi,7.0,MID,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jhon DurÃ¡n,,,,,,,,,,,,,
Jimmy Morgan,,,,,,,,,,,,,
Joachim Andersen,7.0,DEF,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0855
Joe Ayodele-Aribo,17.0,MID,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2822
Joe Bryan,9.0,DEF,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joe Gelhardt,10.0,FWD,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joe Lolley,16.0,MID,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joe Rodon,18.0,DEF,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joe Rothwell,3.0,MID,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joe Willock,15.0,MID,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2957
Joe Wormleighton,,,,,,,,,0.0,0.0,0.0,0.0,0.0
Joe Worrall,16.0,DEF,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2153
Joel Matip,12.0,DEF,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joel Robles,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joel Ward,7.0,DEF,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4925
Joelinton CÃ¡ssio ApolinÃ¡rio de Lira,15.0,MID,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2957
John McGinn,2.0,MID,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.656
John Stones,13.0,DEF,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.2862
John-Kymani Gordon,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jonathan Castro Otto,20.0,DEF,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jonathan Panzo,16.0,DEF,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jonjo Shelvey,15.0,MID,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jonny Evans,11.0,DEF,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jordan Ayew,7.0,MID,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.593
Jordan Henderson,12.0,MID,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jordan Pickford,8.0,GK,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5055
Jordan Smith,,,,,,,,,,,,,
Jordan Zemura,3.0,DEF,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8243
Jorge Luiz Frello Filho,6.0,MID,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.029
Joseph Anang,,,,,,,,,,,,,
Joseph Gomez,12.0,DEF,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0531
Joseph Hodge,20.0,MID,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joseph Whitworth,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Josh Dasilva,4.0,MID,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2015
Josh Onomah,9.0,MID,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1797
Josh Wilson-Esbrand,13.0,DEF,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
JosÃ© Malheiro de SÃ¡,20.0,GK,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8082
JoÃ£o Cancelo,13.0,DEF,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.404
JoÃ£o Filipe Iria Santos Moutinho,20.0,MID,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.476
JoÃ£o FÃ©lix Sequeira,,,,,,,,,,,,,
JoÃ£o Palhinha GonÃ§alves,9.0,MID,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5776
JoÃ£o Victor Gomes da Silva,,,,,,,,,,,,,
JoÃ«l Veltman,5.0,DEF,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0347
Juan Larios LÃ³pez,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Julio Enciso,5.0,FWD,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4505
JuliÃ¡n Ãlvarez,13.0,FWD,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.8822
Junior Firpo Adames,10.0,DEF,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Junior Stanislas,3.0,MID,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kacper KozÅowski,5.0,MID,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kadan Young,,,,,,,,,,,,,
Kaden Rodney,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kaelan Casey,,,,,,,,,,,,,
Kai Havertz,6.0,FWD,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kaine Kesler Hayden,2.0,DEF,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kalidou Koulibaly,6.0,DEF,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.029
Kalvin Phillips,13.0,MID,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Kamaldeen Sulemana,,,,,,,,,,,,,
Kamari Doyle,,,,,,,,,,,,,
Kaoru Mitoma,5.0,MID,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Karl Darlow,15.0,GK,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Karl Hein,,,,,,,,,,,0.0,0.0,0.0
Kasey McAteer,,,,,,,,,,,,,
Kasper Schmeichel,11.0,GK,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Keane Lewis-Potter,4.0,MID,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Keinan Davis,2.0,FWD,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kelechi Iheanacho,11.0,FWD,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kenny Tete,9.0,DEF,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kepa Arrizabalaga,6.0,GK,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kevin De Bruyne,13.0,MID,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.2862
Kevin Mbabu,9.0,DEF,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kevin Schade,,,,,,,,,,,,,
Keylor Navas,,,,,,,,,,,,,
Kieffer Moore,3.0,FWD,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5834
Kieran Tierney,1.0,DEF,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Kieran Trippier,15.0,DEF,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2957
Kiernan Dewsbury-Hall,11.0,MID,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1914
Killian Phillips,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kjell Scherpen,5.0,GK,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kobbie Mainoo,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
Kofi Balmer,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
Konstantinos Tsimikas,12.0,DEF,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kortney Hause,2.0,DEF,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kristian Sekularac,,,,,,,,,,,,,0.0
Kristoffer Ajer,4.0,DEF,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kristoffer Klaesson,10.0,GK,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KrisztiÃ¡n Hegyi,,,,,,,,,,,,,
Kurt Zouma,19.0,DEF,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34
Kyle John,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kyle Walker,13.0,DEF,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Kyle Walker-Peters,17.0,DEF,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lamare Bogarde,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Layvin Kurzawa,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Leander Dendoncker,20.0,MID,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3212
Leandro Trossard,5.0,MID,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4852
Leo Fuhr Hjelde,10.0,DEF,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Leon Bailey,2.0,MID,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3471
Levi Colwill,5.0,DEF,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4852
Lewis Bate,10.0,MID,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lewis Brunt,11.0,DEF,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lewis Cook,3.0,MID,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8243
Lewis Dunk,5.0,DEF,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4852
Lewis Hall,,,,,,,,,,,,0.0,1.029
Lewis Miley,,,,,,,,,,,,,
Lewis O'Brien,16.0,MID,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.246
Lewis Payne,,,,,,,,,,0.0,0.0,0.0,0.0
Lewis Warrington,8.0,MID,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Liam Cooper,10.0,DEF,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8606
Liam Delap,13.0,FWD,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Lino Sousa,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Lisandro MartÃ­nez,14.0,DEF,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3139
Lloyd Kelly,3.0,DEF,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Loris Karius,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LoÃ¯c BadÃ©,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LoÃ¯c Mbe Soh,16.0,DEF,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lucas Digne,2.0,DEF,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3348
Lucas Rodrigues Moura da Silva,18.0,MID,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lucas Tolentino Coelho de Lima,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.776
Lucas Torreira di Pascua,1.0,MID,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Ludwig Augustinsson,2.0,DEF,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3212
Luis DÃ­az,12.0,MID,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luis Sinisterra LucumÃ­,10.0,MID,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luka Milivojevic,7.0,MID,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lukasz Fabianski,19.0,GK,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.776
Luke Ayling,10.0,DEF,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5043
Luke Chambers,12.0,DEF,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luke Cundle,20.0,MID,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luke Harris,9.0,MID,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luke Mbete-Tabu,13.0,DEF,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Luke Plange,7.0,FWD,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luke Shaw,14.0,DEF,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3139
Luke Thomas,11.0,DEF,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4004
Lyanco Silveira Neves Vojnovic,17.0,DEF,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2822
Lyle Taylor,16.0,FWD,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mads Bech SÃ¸rensen,4.0,DEF,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mads Bidstrup,4.0,MID,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mads Roerslev Rasmussen,4.0,DEF,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6078
Malang Sarr,6.0,DEF,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Malcolm Ebiowei,7.0,MID,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0528
Manor Solomon,9.0,MID,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Manuel Akanji,,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.2862
Manuel Lanzini,19.0,MID,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marc Albrighton,11.0,MID,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marc Cucurella Saseta,6.0,DEF,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marc GuÃ©hi,7.0,DEF,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0855
Marc Jurado Gomez,,,,,,,,,,,,,
Marc Roca JunquÃ©,10.0,MID,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3563
Marcel Sabitzer,,,,,,,,,,,,,
Marcos Alonso,6.0,DEF,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marcos Senesi,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8243
Marcus Bettinelli,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marcus Forss,4.0,FWD,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marcus Oliveira Alencar,1.0,MID,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Marcus Rashford,14.0,MID,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3139
Marcus Tavernier,3.0,MID,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7212
Marek RodÃ¡k,9.0,GK,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mario Lemina,,,,,,,,,,,,,
Mark Gillespie,,,,,,,,,,,,,
Mark Travers,3.0,GK,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8243
Martial Godo,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Martin Dubravka,15.0,GK,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Martin Ãdegaard,1.0,MID,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.4928
Marvelous Nakamba,2.0,MID,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mason Holgate,8.0,DEF,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mason Mount,6.0,MID,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.029
Matej KovÃ¡r,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mateo Joseph FernÃ¡ndez,,,,,,,,,,,,0.0,0.0
Mateo Kovacic,6.0,MID,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.029
Mateus Cardoso Lemos Martins,,,,,,,,,,,,,
Mateusz Klich,10.0,MID,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mateusz Lis,17.0,GK,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matheus Luiz Nunes,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0376
Matheus Santos Carneiro Da Cunha,,,,,,,,,,,,,
Mathias Jensen,4.0,MID,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6078
Mathias Jorgensen,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6078
Matija Å arkiÄ,20.0,GK,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matt Clarke,5.0,DEF,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matt Doherty,18.0,DEF,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3923
Matt Ritchie,15.0,DEF,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matt Targett,15.0,DEF,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matt Turner,1.0,GK,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Matthew Cox,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matthew Craig,,,,,,,,,,,,,
Matthew Dibley-Dias,,,,,,,,,,,,,
Matthew Smith,,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Matty Cash,2.0,DEF,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.656
MatÃ­as ViÃ±a,,,,,,,,,,,,,
Mauro Bandeira,,,,,,,,,,,,,
Max Kilman,20.0,DEF,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8082
Max Kinsey-Wellings,,,,,,,,,,,,,
Maximilian WÃ¶ber,,,,,,,,,,,,,
Maxwel Cornet,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Michael Dacosta Gonzalez,,,,,,,,,,,,,
Michael Keane,8.0,DEF,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Michael Olakigbe,,,,,,,,,,,,,
Michael Olise,7.0,MID,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0855
Michail Antonio,19.0,FWD,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Miguel AlmirÃ³n Rejala,15.0,MID,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2957
Mikkel Damsgaard,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mislav Orsic,,,,,,,,,,,,,
Mohamed DrÃ¤ger,16.0,DEF,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mohamed Elneny,1.0,MID,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Mohamed Elyounoussi,17.0,MID,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9856
Mohamed Salah,12.0,MID,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0531
Mohammed Salisu,17.0,DEF,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9856
MoisÃ©s Caicedo Corozo,5.0,MID,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4852
Morgan Gibbs-White,20.0,MID,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9694
Morgan Sanson,2.0,MID,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Moussa Djenepo,17.0,MID,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Moussa NiakhatÃ©,16.0,DEF,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mykhailo Mudryk,,,,,,,,,,,,,
MÃ¡ximo Perrone,,,,,,,,,,,,,
N'Golo KantÃ©,6.0,MID,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Naby Keita,12.0,MID,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
